22-01-2019 10:41:25,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:25,b8:e9:37:bd:bc:99,-82,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:25,b8:e9:37:bd:bc:99,-83,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:25,b8:e9:37:ee:4e:4b,-60,88
22-01-2019 10:41:25,b8:e9:37:ee:4e:4b,-60,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:25,b8:e9:37:bd:bc:99,-81,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:25,b8:e9:37:ee:4e:4b,-60,88
22-01-2019 10:41:25,20:28:18:a1:e9:12,-80,08
22-01-2019 10:41:25,20:28:18:a1:e9:12,-76,08
22-01-2019 10:41:25,20:28:18:a1:e9:12,-79,08
22-01-2019 10:41:25,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:25,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:25,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:25,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:25,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:25,00:0e:58:1f:14:9f,-66,40
22-01-2019 10:41:25,20:28:18:a1:e9:12,-78,08
22-01-2019 10:41:26,20:28:18:a1:e9:12,-80,08
22-01-2019 10:41:27,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,5c:aa:fd:6d:29:3b,-40,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:27,5c:aa:fd:6d:29:3b,-39,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:27,5c:aa:fd:6d:29:3b,-40,88
22-01-2019 10:41:27,5c:aa:fd:6d:29:3b,-40,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,b8:e9:37:bd:bc:99,-82,40
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:27,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:27,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:27,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:27,00:0e:58:1f:14:9f,-66,40
22-01-2019 10:41:27,b8:e9:37:ee:4d:09,-70,88
22-01-2019 10:41:27,64:a2:f9:ea:7b:30,-21,40
22-01-2019 10:41:27,64:a2:f9:ea:7b:30,-23,40
22-01-2019 10:41:27,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:27,64:a2:f9:ea:7b:30,-17,40
22-01-2019 10:41:27,64:a2:f9:ea:7b:30,-70,40
22-01-2019 10:41:28,64:a2:f9:ea:7b:30,-62,40
22-01-2019 10:41:28,64:a2:f9:ea:7b:30,-66,40
22-01-2019 10:41:28,b8:e9:37:ee:4d:09,-69,88
22-01-2019 10:41:28,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:29,20:28:18:a1:e9:12,-79,08
22-01-2019 10:41:29,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:41:29,70:8b:cd:5d:58:f8,-68,08
22-01-2019 10:41:29,70:8b:cd:5d:58:f8,-68,08
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:29,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:29,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:31,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:31,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:31,b8:e9:37:ee:4d:09,-65,88
22-01-2019 10:41:31,70:8b:cd:5d:58:f8,-63,08
22-01-2019 10:41:31,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:31,64:a2:f9:ea:7b:30,-60,40
22-01-2019 10:41:31,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:31,64:a2:f9:ea:7b:30,-57,40
22-01-2019 10:41:31,b8:e9:37:ee:4d:09,-65,88
22-01-2019 10:41:31,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:31,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:31,00:0e:58:1f:16:d1,-67,88
22-01-2019 10:41:31,00:0e:58:1f:16:d1,-65,88
22-01-2019 10:41:31,64:a2:f9:ea:7b:30,-12,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-57,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-13,40
22-01-2019 10:41:32,b8:e9:37:ee:4d:09,-68,88
22-01-2019 10:41:32,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:32,00:0e:58:1f:16:d1,-67,88
22-01-2019 10:41:32,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:32,b8:e9:37:ee:4d:09,-67,88
22-01-2019 10:41:32,20:28:18:a1:e9:12,-82,08
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-58,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-59,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:32,64:a2:f9:ea:7b:30,-58,40
22-01-2019 10:41:32,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:32,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:32,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:32,20:28:18:a1:e9:12,-82,08
22-01-2019 10:41:33,20:28:18:a1:e9:12,-80,08
22-01-2019 10:41:33,20:28:18:a1:e9:12,-76,08
22-01-2019 10:41:33,00:0e:58:ca:82:47,-63,88
22-01-2019 10:41:33,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:33,b8:e9:37:ee:4d:09,-67,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:33,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:33,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:33,b8:e9:37:ee:4d:09,-68,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:33,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:41:33,b8:e9:37:ee:4e:4b,-59,88
22-01-2019 10:41:33,b8:e9:37:ee:4e:4b,-59,88
22-01-2019 10:41:33,b8:e9:37:ee:4e:4b,-61,88
22-01-2019 10:41:33,00:0e:58:1f:14:9f,-69,40
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:33,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:33,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:33,b8:e9:37:ee:4d:09,-68,40
22-01-2019 10:41:33,20:28:18:a1:e9:12,-80,08
22-01-2019 10:41:33,5c:aa:fd:6d:29:3b,-38,40
22-01-2019 10:41:33,5c:aa:fd:6d:29:3b,-37,40
22-01-2019 10:41:33,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:33,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:41:33,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-68,88
22-01-2019 10:41:34,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:34,5c:aa:fd:6d:29:3b,-37,40
22-01-2019 10:41:34,5c:aa:fd:6d:29:3b,-38,40
22-01-2019 10:41:34,00:0e:58:1f:14:9f,-64,40
22-01-2019 10:41:34,b8:e9:37:ee:4d:09,-68,88
22-01-2019 10:41:34,b8:e9:37:ee:4d:09,-68,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:34,00:0e:58:1f:16:d1,-67,88
22-01-2019 10:41:34,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:34,20:28:18:a1:e9:12,-76,08
22-01-2019 10:41:35,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:41:35,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:35,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:41:35,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-60,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-64,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-61,40
22-01-2019 10:41:36,64:a2:f9:ea:7b:30,-62,40
22-01-2019 10:41:37,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:37,b8:e9:37:ee:4d:09,-69,88
22-01-2019 10:41:37,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:37,20:28:18:a1:e9:12,-79,08
22-01-2019 10:41:38,20:28:18:a1:e9:12,-78,08
22-01-2019 10:41:38,b8:e9:37:ee:4d:09,-70,88
22-01-2019 10:41:39,70:8b:cd:5d:58:f8,-66,08
22-01-2019 10:41:39,70:8b:cd:5d:58:f8,-66,08
22-01-2019 10:41:39,00:0e:58:1f:14:9f,-65,40
22-01-2019 10:41:39,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:39,20:28:18:a1:e9:12,-77,08
22-01-2019 10:41:40,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:40,5c:aa:fd:6d:29:3b,-41,40
22-01-2019 10:41:40,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:40,00:0e:58:1f:14:9f,-67,40
22-01-2019 10:41:40,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:40,64:a2:f9:ea:7b:30,-19,40
22-01-2019 10:41:40,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:40,00:0e:58:1f:14:9f,-67,40
22-01-2019 10:41:40,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:40,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:41,64:a2:f9:ea:7b:30,-80,40
22-01-2019 10:41:41,5c:aa:fd:6d:29:3b,-41,40
22-01-2019 10:41:41,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:41,00:0e:58:1f:14:9f,-67,40
22-01-2019 10:41:41,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:41,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:41,00:0e:58:1f:14:9f,-66,40
22-01-2019 10:41:42,00:ec:0a:63:2b:c5,-84,94
22-01-2019 10:41:42,20:28:18:a1:e9:12,-74,08
22-01-2019 10:41:42,20:28:18:a1:e9:12,-77,08
22-01-2019 10:41:42,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:43,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:43,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:41:43,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:43,b8:e9:37:bd:bc:99,-79,40
22-01-2019 10:41:43,5c:aa:fd:6d:22:6b,-41,40
22-01-2019 10:41:43,5c:aa:fd:6d:22:6b,-40,40
22-01-2019 10:41:44,b8:e9:37:bd:bc:99,-80,40
22-01-2019 10:41:44,5c:aa:fd:6d:22:6b,-39,40
22-01-2019 10:41:44,5c:aa:fd:6d:22:6b,-38,40
22-01-2019 10:41:44,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:44,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:44,00:0e:58:1f:16:d1,-76,88
22-01-2019 10:41:44,b8:e9:37:bd:bc:99,-79,40
22-01-2019 10:41:44,64:a2:f9:ea:7b:30,-18,40
22-01-2019 10:41:44,5c:aa:fd:6d:22:6b,-39,40
22-01-2019 10:41:44,5c:aa:fd:6d:22:6b,-39,40
22-01-2019 10:41:44,64:a2:f9:ea:7b:30,-19,40
22-01-2019 10:41:45,64:a2:f9:ea:7b:30,-20,40
22-01-2019 10:41:45,64:a2:f9:ea:7b:30,-18,40
22-01-2019 10:41:45,b8:e9:37:bd:bc:99,-80,40
22-01-2019 10:41:45,00:0e:58:1f:16:d1,-75,88
22-01-2019 10:41:45,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:45,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:45,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:45,5c:aa:fd:6d:22:6b,-41,40
22-01-2019 10:41:45,5c:aa:fd:6d:22:6b,-38,40
22-01-2019 10:41:45,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:41:45,64:a2:f9:ea:7b:30,-61,40
22-01-2019 10:41:45,64:a2:f9:ea:7b:30,-18,40
22-01-2019 10:41:45,00:0e:58:1f:16:d1,-70,88
22-01-2019 10:41:45,5c:aa:fd:6d:22:6b,-41,40
22-01-2019 10:41:45,5c:aa:fd:6d:22:6b,-39,40
22-01-2019 10:41:46,b8:e9:37:bd:bc:99,-81,40
22-01-2019 10:41:46,b8:e9:37:bd:bc:99,-83,40
22-01-2019 10:41:48,00:0e:58:ca:82:47,-63,40
22-01-2019 10:41:48,00:0e:58:ca:82:47,-65,40
22-01-2019 10:41:48,20:28:18:a1:e9:12,-76,08
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-70,40
22-01-2019 10:41:49,b8:e9:37:ee:4d:09,-68,40
22-01-2019 10:41:49,b8:e9:37:ee:4d:09,-68,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-59,40
22-01-2019 10:41:49,70:8b:cd:5d:58:f8,-62,08
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-14,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:49,00:0e:58:ca:82:47,-63,40
22-01-2019 10:41:49,00:0e:58:ca:82:47,-65,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-61,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-24,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:49,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-59,40
22-01-2019 10:41:49,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:49,00:0e:58:ca:82:47,-64,40
22-01-2019 10:41:49,00:0e:58:ca:82:47,-64,40
22-01-2019 10:41:50,64:a2:f9:ea:7b:30,-66,40
22-01-2019 10:41:50,64:a2:f9:ea:7b:30,-15,40
22-01-2019 10:41:50,00:0e:58:1f:16:d1,-73,40
22-01-2019 10:41:50,00:0e:58:ca:82:47,-63,40
22-01-2019 10:41:50,00:0e:58:ca:82:47,-64,40
22-01-2019 10:41:50,b8:e9:37:ee:4d:09,-67,40
22-01-2019 10:41:50,b8:e9:37:ee:4d:09,-66,40
22-01-2019 10:41:50,00:0e:58:1f:16:d1,-75,40
22-01-2019 10:41:50,00:0e:58:ca:82:47,-67,40
22-01-2019 10:41:50,00:0e:58:ca:82:47,-67,40
22-01-2019 10:41:51,b8:e9:37:ee:4d:09,-71,40
22-01-2019 10:41:51,b8:e9:37:ee:4d:09,-71,40
22-01-2019 10:41:51,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:51,00:0e:58:ca:82:47,-67,88
22-01-2019 10:41:51,00:0e:58:1f:16:d1,-75,40
22-01-2019 10:41:51,b8:e9:37:ee:4d:09,-69,40
22-01-2019 10:41:51,b8:e9:37:ee:4d:09,-70,40
22-01-2019 10:41:51,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:51,00:0e:58:1f:14:9f,-67,88
22-01-2019 10:41:51,00:0e:58:1f:14:9f,-65,88
22-01-2019 10:41:51,00:0e:58:1f:14:9f,-65,88
22-01-2019 10:41:51,00:0e:58:1f:16:d1,-73,40
22-01-2019 10:41:52,64:a2:f9:ea:7b:30,-23,40
22-01-2019 10:41:52,64:a2:f9:ea:7b:30,-16,40
22-01-2019 10:41:52,64:a2:f9:ea:7b:30,-63,40
22-01-2019 10:41:52,64:a2:f9:ea:7b:30,-61,40
22-01-2019 10:41:52,00:0e:58:1f:14:9f,-64,88
22-01-2019 10:41:52,00:0e:58:1f:14:9f,-66,88
22-01-2019 10:41:52,00:0e:58:1f:14:9f,-63,88
22-01-2019 10:41:52,00:0e:58:1f:14:9f,-69,88
22-01-2019 10:41:52,00:0e:58:1f:14:9f,-62,88
22-01-2019 10:41:53,64:a2:f9:ea:7b:30,-60,40
22-01-2019 10:41:53,b8:e9:37:ee:4d:09,-68,40
22-01-2019 10:41:53,b8:e9:37:ee:4d:09,-68,40
22-01-2019 10:41:53,64:a2:f9:ea:7b:30,-61,40
22-01-2019 10:41:53,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:53,00:0e:58:ca:82:47,-64,88
22-01-2019 10:41:53,00:0e:58:1f:16:d1,-76,40
22-01-2019 10:41:53,b8:e9:37:ee:4d:09,-69,40
22-01-2019 10:41:53,b8:e9:37:ee:4d:09,-69,40
22-01-2019 10:41:53,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:53,70:8b:cd:5d:58:f8,-68,08
22-01-2019 10:41:53,00:0e:58:1f:14:9f,-66,88
22-01-2019 10:41:53,00:0e:58:1f:14:9f,-68,88
22-01-2019 10:41:53,00:0e:58:1f:14:9f,-65,88
22-01-2019 10:41:53,00:0e:58:1f:14:9f,-69,88
22-01-2019 10:41:53,00:0e:58:1f:14:9f,-64,88
22-01-2019 10:41:53,00:0e:58:1f:16:d1,-74,40
22-01-2019 10:41:53,00:0e:58:ca:82:47,-65,40
22-01-2019 10:41:53,00:0e:58:ca:82:47,-66,40
22-01-2019 10:41:55,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:55,00:0e:58:ca:82:47,-66,40
22-01-2019 10:41:55,00:0e:58:ca:82:47,-66,40
22-01-2019 10:41:55,00:0e:58:ca:82:47,-65,40
22-01-2019 10:41:55,00:0e:58:ca:82:47,-67,40
22-01-2019 10:41:56,00:0e:58:ca:82:47,-65,40
22-01-2019 10:41:56,00:0e:58:ca:82:47,-66,40
22-01-2019 10:41:56,b8:e9:37:ee:4d:09,-69,40
22-01-2019 10:41:56,b8:e9:37:ee:4d:09,-70,40
22-01-2019 10:41:56,5c:aa:fd:6d:29:3b,-41,88
22-01-2019 10:41:56,5c:aa:fd:6d:29:3b,-40,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-73,88
22-01-2019 10:41:56,00:0e:58:ca:82:47,-66,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-76,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-74,88
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:56,00:0e:58:ca:82:47,-65,88
22-01-2019 10:41:56,b8:e9:37:bd:bc:99,-83,40
22-01-2019 10:41:56,5c:aa:fd:6d:29:3b,-41,40
22-01-2019 10:41:56,5c:aa:fd:6d:29:3b,-40,40
22-01-2019 10:41:56,00:0e:58:1f:14:9f,-66,40
22-01-2019 10:41:56,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:41:56,70:8b:cd:5d:58:f8,-68,08
22-01-2019 10:41:56,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:41:57,70:8b:cd:5d:58:f8,-68,94
22-01-2019 10:41:57,70:8b:cd:5d:58:f8,-67,94
22-01-2019 10:41:58,70:8b:cd:5d:58:f8,-66,08
22-01-2019 10:41:59,20:28:18:a1:e9:12,-81,08
22-01-2019 10:41:59,b8:e9:37:ee:4d:09,-69,88
22-01-2019 10:42:00,70:8b:cd:5d:58:f8,-66,08
22-01-2019 10:42:00,70:8b:cd:5d:58:f8,-66,08
22-01-2019 10:42:01,b8:e9:37:ee:4d:09,-69,88
22-01-2019 10:42:02,b8:e9:37:ee:4d:09,-69,88
22-01-2019 10:42:02,70:8b:cd:5d:58:f8,-68,08
22-01-2019 10:42:02,70:8b:cd:5d:58:f8,-67,08
22-01-2019 10:42:03,20:28:18:a1:e9:12,-82,08
22-01-2019 10:42:04,00:0e:58:1f:14:9f,-67,40
22-01-2019 10:42:04,5c:aa:fd:6d:29:3b,-38,40
22-01-2019 10:42:04,00:0e:58:1f:14:9f,-65,40
22-01-2019 10:42:04,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:42:04,70:8b:cd:5d:58:f8,-63,08
22-01-2019 10:42:04,70:8b:cd:5d:58:f8,-64,08
22-01-2019 10:42:05,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:42:05,70:8b:cd:5d:58:f8,-65,08
22-01-2019 10:42:05,00:0e:58:ca:82:47,-64,88
22-01-2019 10:42:05,00:0e:58:1f:16:d1,-69,88
22-01-2019 10:42:05,00:0e:58:1f:16:d1,-67,88
22-01-2019 10:42:05,00:0e:58:ca:82:47,-63,88
22-01-2019 10:42:05,5c:aa:fd:6d:29:3b,-38,40
22-01-2019 10:42:05,5c:aa:fd:6d:29:3b,-39,40
22-01-2019 10:42:05,5c:aa:fd:6d:29:3b,-37,40
22-01-2019 10:42:05,00:0e:58:1f:16:d1,-71,88
22-01-2019 10:42:06,00:0e:58:ca:82:47,-63,88
22-01-2019 10:42:06,5c:aa:fd:6d:29:3b,-38,40
22-01-2019 10:42:06,5c:aa:fd:6d:29:3b,-39,40
22-01-2019 10:42:06,00:0e:58:1f:14:9f,-64,40
22-01-2019 10:42:06,70:8b:cd:5d:58:f8,-62,88
22-01-2019 10:42:06,64:a2:f9:ea:7b:30,-19,94
22-01-2019 10:42:06,70:8b:cd:5d:58:f8,-67,94
22-01-2019 10:42:06,b8:e9:37:ee:4e:4b,-59,88
22-01-2019 10:42:06,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:42:06,00:0e:58:1f:16:d1,-72,88
22-01-2019 10:42:06,00:0e:58:1f:16:d1,-72,88
